"plot","pont","peso.seco","peso.saco","peso.flor_g","peso.fruto_g","peso.galho_g","peso.folha_g","data","obs","date2","years","months","days","weight_g"
"E26","D",25.97,8.06,0,0,0,17.91,"15/10/2013",,2013-10-15,"2013","10","15",17.91
"E27","A",16.94,8.06,0,0,0,8.88,"15/10/2013",,2013-10-15,"2013","10","15",8.88
"E27","B",29.48,8.06,0,0,0.65,17.3,"15/10/2013",,2013-10-15,"2013","10","15",21.42
"E27","C",20.32,8.06,0,0,1.64,11.29,"15/10/2013",,2013-10-15,"2013","10","15",12.26
"E27","D",26.42,8.06,0,0,6.2,13.1,"15/10/2013",,2013-10-15,"2013","10","15",18.36
"F16","A",38.17,8.17,0,0,2.41,28.61,"15/10/2013",,2013-10-15,"2013","10","15",30
"F16","B",25.07,8.17,0,0.41,0.61,16.39,"15/10/2013",,2013-10-15,"2013","10","15",16.9
"F16","C",26.4,8.17,0,0,3.54,15.34,"15/10/2013",,2013-10-15,"2013","10","15",18.23
"F16","D",22.38,8.17,0,0,2.64,11.9,"15/10/2013",,2013-10-15,"2013","10","15",14.21
"F17","A",49.56,8.17,0,6.3,1.07,35.78,"15/10/2013",,2013-10-15,"2013","10","15",41.39
"F17","B",33,8.17,0,0,4.51,21.18,"15/10/2013",,2013-10-15,"2013","10","15",24.83
"F17","C",30.65,8.17,0,0.44,1.17,21.72,"15/10/2013",,2013-10-15,"2013","10","15",22.48
"F17","D",24.2,8.17,0,0,1.8,14.65,"15/10/2013",,2013-10-15,"2013","10","15",16.03
"F21","A",32.98,8.17,0,0,0,24.81,"15/10/2013",,2013-10-15,"2013","10","15",24.81
"F21","B",44.66,8.17,0,0,1.5,36.69,"15/10/2013",,2013-10-15,"2013","10","15",36.49
"F21","C",28.88,8.17,0,0,1.49,20.08,"15/10/2013",,2013-10-15,"2013","10","15",20.71
"F21","D",21.58,8.17,0,0,0.58,13.02,"15/10/2013",,2013-10-15,"2013","10","15",13.41
"F22","A",31.15,8.17,0,0.16,0,22.98,"15/10/2013",,2013-10-15,"2013","10","15",22.98
"F22","B",28.13,8.17,0,0,0,19.96,"15/10/2013",,2013-10-15,"2013","10","15",19.96
"F22","C",31.24,8.17,0,0,1.02,23.36,"15/10/2013",,2013-10-15,"2013","10","15",23.07
"F22","D",18.57,8.17,0,0.43,0,11.04,"15/10/2013",,2013-10-15,"2013","10","15",10.4
"F26","A",23.58,8.17,0,0.58,1.24,14.99,"15/10/2013",,2013-10-15,"2013","10","15",15.41
"F26","B",25.26,8.17,0,0,1.61,16.68,"15/10/2013",,2013-10-15,"2013","10","15",17.09
"F26","C",26.87,8.17,0,0.84,2.02,11.34,"15/10/2013",,2013-10-15,"2013","10","15",18.7
"F26","D",19.82,8.17,0,0.41,0.74,11.6,"15/10/2013",,2013-10-15,"2013","10","15",11.65
"F27","A",23.09,8.17,0,0,3.03,12.97,"15/10/2013",,2013-10-15,"2013","10","15",14.92
"F27","B",31.18,8.17,0,0,2.14,17.88,"15/10/2013",,2013-10-15,"2013","10","15",23.01
"F27","C",28.32,8.17,0,0.72,2.35,18.39,"15/10/2013",,2013-10-15,"2013","10","15",20.15
"F27","D",15.86,8.17,0,0,1.5,7.14,"15/10/2013",,2013-10-15,"2013","10","15",7.69
"J16","A",35.55,8.17,0,0,8.81,19.51,"15/10/2013",,2013-10-15,"2013","10","15",27.38
"J16","B",28.62,8.17,0,0,2.56,18.4,"15/10/2013",,2013-10-15,"2013","10","15",20.45
"J16","C",26.39,8.17,0,0,2.44,15.98,"15/10/2013",,2013-10-15,"2013","10","15",18.22
"J16","D",71.84,8.17,0,0,21.42,44.26,"15/10/2013",,2013-10-15,"2013","10","15",63.67
"J17","A",34.64,8.17,0,0,4.8,22.33,"15/10/2013",,2013-10-15,"2013","10","15",26.47
"J17","B",40.26,8.17,0,3.43,6.43,23.14,"15/10/2013",,2013-10-15,"2013","10","15",32.09
"J17","C",22.56,8.17,0,0,0,14.39,"15/10/2013",,2013-10-15,"2013","10","15",14.39
"J17","D",32.75,8.17,0,0,6.94,18.43,"15/10/2013",,2013-10-15,"2013","10","15",24.58
"J21","A",33.79,8.17,0,0,18.1,9.07,"15/10/2013",,2013-10-15,"2013","10","15",25.62
"J21","B",21.21,8.17,0,0,3.43,10.44,"15/10/2013",,2013-10-15,"2013","10","15",13.04
"J21","C",26.39,8.17,0,0,5.8,13.5,"15/10/2013",,2013-10-15,"2013","10","15",18.22
"J21","D",24.44,8.17,0,0,7.48,8.94,"15/10/2013",,2013-10-15,"2013","10","15",16.27
"J22","A",20.22,8.17,0,0.28,0.42,14.13,"15/10/2013",,2013-10-15,"2013","10","15",12.05
"J22","B",29.38,8.17,0,21.41,0.16,21.41,"15/10/2013",,2013-10-15,"2013","10","15",21.21
"J22","C",32.56,8.17,0,0,6.19,19.89,"15/10/2013",,2013-10-15,"2013","10","15",24.39
"J22","D",24.49,8.17,0,0.13,4.37,13.16,"15/10/2013",,2013-10-15,"2013","10","15",16.32
"J26","A",39.55,8.17,0,0,1.76,31.51,"15/10/2013",,2013-10-15,"2013","10","15",31.38
"J26","B",29.93,8.17,0,0,0.61,17.42,"15/10/2013",,2013-10-15,"2013","10","15",21.76
"J26","C",28.22,8.17,0,1.43,9.15,11.08,"15/10/2013",,2013-10-15,"2013","10","15",20.05
"J26","D",43.74,8.17,0,3.31,5.53,28.33,"15/10/2013",,2013-10-15,"2013","10","15",35.57
"J27","A",21.13,8.17,0,0,6.29,14.17,"15/10/2013",,2013-10-15,"2013","10","15",12.96
"J27","B",29.18,8.17,0,0,3.21,16.01,"15/10/2013",,2013-10-15,"2013","10","15",21.01
"J27","C",25.93,8.17,0,0.2,6.07,12.43,"15/10/2013",,2013-10-15,"2013","10","15",17.76
"J27","D",20.63,8.17,0,0,0.97,12.33,"15/10/2013",,2013-10-15,"2013","10","15",12.46
"K16","A",0,0,0,0,0,0,"15/10/2013",,2013-10-15,"2013","10","15",0
"K16","B",0,0,0,0,0,0,"15/10/2013",,2013-10-15,"2013","10","15",0
"K16","C",40.6,8.17,0,0,6.12,27.06,"15/10/2013",,2013-10-15,"2013","10","15",32.43
"K16","D",45.5,8.17,0,0,8.35,30.69,"15/10/2013",,2013-10-15,"2013","10","15",37.33
"K17","A",31.66,8.17,0,0,5.26,19.07,"15/10/2013",,2013-10-15,"2013","10","15",23.49
"K17","B",25.93,8.17,0,0,3.83,11.66,"15/10/2013",,2013-10-15,"2013","10","15",17.76
"K17","C",32.33,8.17,0,0,10.4,14.84,"15/10/2013",,2013-10-15,"2013","10","15",24.16
"K17","D",32.17,8.17,0,0.48,4.92,19.35,"15/10/2013",,2013-10-15,"2013","10","15",24
"K21","A",22.14,8.17,0,0,1.13,15.15,"15/10/2013",,2013-10-15,"2013","10","15",13.97
"K21","B",0,0,0,0,0,0,"15/10/2013",,2013-10-15,"2013","10","15",0
"K21","C",25.07,8.17,0,1.97,2.08,13.95,"15/10/2013",,2013-10-15,"2013","10","15",16.9
"K21","D",71.38,8.17,0,0,7.25,59.98,"15/10/2013",,2013-10-15,"2013","10","15",63.21
"K22","A",38.42,8.17,0,0,4.99,27.42,"15/10/2013",,2013-10-15,"2013","10","15",30.25
"K22","B",35.03,8.17,0,0,7.97,20.48,"15/10/2013",,2013-10-15,"2013","10","15",26.86
"K22","C",35.14,8.17,0,0,3.33,25.18,"15/10/2013",,2013-10-15,"2013","10","15",26.97
"K22","D",19.18,8.17,0,0,1.73,10.24,"15/10/2013",,2013-10-15,"2013","10","15",11.01
"K26","A",23.55,8.17,0,0,5.2,11.45,"15/10/2013",,2013-10-15,"2013","10","15",15.38
"K26","B",22.98,8.17,0,0,2.18,14.05,"15/10/2013",,2013-10-15,"2013","10","15",14.81
"K26","C",41.87,8.17,0,0,8.26,26.9,"15/10/2013",,2013-10-15,"2013","10","15",33.7
"K26","D",30.78,8.17,0,0,8.46,15.62,"15/10/2013",,2013-10-15,"2013","10","15",22.61
"K27","A",22.29,8.17,0,1.02,5.99,8.35,"15/10/2013",,2013-10-15,"2013","10","15",14.12
"K27","B",18.75,8.17,0,0,1.26,10.31,"15/10/2013",,2013-10-15,"2013","10","15",10.58
"K27","C",21.32,8.17,0,0.73,0.89,11.88,"15/10/2013",,2013-10-15,"2013","10","15",13.15
"K27","D",36.15,8.17,0,3.48,12.2,13.51,"15/10/2013",,2013-10-15,"2013","10","15",27.98
"E16","A",19.47,8.13,0,0,0,11.34,"04/11/2013",,2013-11-04,"2013","11","04",11.34
"E16","B",20.09,8.17,0,0,0.18,12.15,"04/11/2013",,2013-11-04,"2013","11","04",11.92
"E16","C",19.04,8.11,0,0,0,10.93,"04/11/2013",,2013-11-04,"2013","11","04",10.93
"E16","D",14.5,8.2,0,0,0,6.3,"04/11/2013",,2013-11-04,"2013","11","04",6.3
"E17","A",18.84,8.25,0,0.4,0.4,10.34,"04/11/2013",,2013-11-04,"2013","11","04",10.59
"E17","B",19.84,8.25,0,0,0.4,11.42,"04/11/2013",,2013-11-04,"2013","11","04",11.59
"E17","C",19.35,8.12,0,0,0,11.23,"04/11/2013",,2013-11-04,"2013","11","04",11.23
"E17","D",17.05,8.08,0,0,0.52,9.02,"04/11/2013",,2013-11-04,"2013","11","04",8.97
"E21","A",15.92,8.25,0,0,0.44,7.46,"04/11/2013",,2013-11-04,"2013","11","04",7.67
"E21","B",88.73,8.13,0,25.52,0,55.46,"04/11/2013",,2013-11-04,"2013","11","04",80.6
"E21","C",23.58,8.13,0,3.72,1.02,11.07,"04/11/2013",,2013-11-04,"2013","11","04",15.45
"E21","D",21.18,8.17,0,0,0,13.01,"04/11/2013",,2013-11-04,"2013","11","04",13.01
"E22","A",13.8,8.25,0,0,0,5.55,"04/11/2013",,2013-11-04,"2013","11","04",5.55
"E22","B",14.53,8.25,0,0,2.14,14.69,"04/11/2013",,2013-11-04,"2013","11","04",6.28
"E22","C",19.2,8.25,0,0,0,10.95,"04/11/2013",,2013-11-04,"2013","11","04",10.95
"E22","D",25.19,8.23,0,0,0,16.96,"04/11/2013",,2013-11-04,"2013","11","04",16.96
"E26","A",16.37,8.25,0,0.73,0,6.87,"04/11/2013",,2013-11-04,"2013","11","04",8.12
"E26","B",14.81,8.32,0,0,0,6.49,"04/11/2013",,2013-11-04,"2013","11","04",6.49
"E26","C",16.5,8.12,0,0,0,8.38,"04/11/2013",,2013-11-04,"2013","11","04",8.38
"E26","D",28.72,8.25,0,0,6.42,14.52,"04/11/2013",,2013-11-04,"2013","11","04",20.47
"E27","A",13.7,8.2,0,0,0,5.5,"04/11/2013",,2013-11-04,"2013","11","04",5.5
"E27","B",25.44,8.3,0,2.06,3.65,12.28,"04/11/2013",,2013-11-04,"2013","11","04",17.14
"E27","C",13.94,8.25,0,0.22,0,5.94,"04/11/2013",,2013-11-04,"2013","11","04",5.69
"E27","D",19.68,8.27,0,0,0,11.41,"04/11/2013",,2013-11-04,"2013","11","04",11.41
"F16","A",75.37,8.21,0,0,5.78,63.01,"04/11/2013",,2013-11-04,"2013","11","04",67.16
"F16","B",18.87,8.21,0,1.61,0.95,8.82,"04/11/2013",,2013-11-04,"2013","11","04",10.66
"F16","C",19.38,8.25,0,0,0.55,11.49,"04/11/2013",,2013-11-04,"2013","11","04",11.13
"F16","D",29.76,8.2,0,0,0,21.59,"04/11/2013",,2013-11-04,"2013","11","04",21.56
"F17","A",62.83,8.17,0,0,0,54.78,"04/11/2013",,2013-11-04,"2013","11","04",54.66
"F17","B",15.95,8.25,0,0,1.95,6.24,"04/11/2013",,2013-11-04,"2013","11","04",7.7
"F17","C",21.78,8.28,0,1.04,0.23,12.16,"04/11/2013",,2013-11-04,"2013","11","04",13.5
"F17","D",16.06,8.09,0,0,3.72,4.71,"04/11/2013",,2013-11-04,"2013","11","04",7.97
"F21","A",22.16,8.25,0,0,0,13.91,"04/11/2013",,2013-11-04,"2013","11","04",13.91
"F21","B",25.66,8.15,0,0,0.55,17.7,"04/11/2013",,2013-11-04,"2013","11","04",17.51
"F21","C",22.24,8.3,0,0,0.31,14.5,"04/11/2013",,2013-11-04,"2013","11","04",13.94
"F21","D",17.53,8.28,0,0,0.62,9.18,"04/11/2013",,2013-11-04,"2013","11","04",9.25
"F22","A",28.97,8.12,0,7.58,0,13.78,"04/11/2013",,2013-11-04,"2013","11","04",20.85
"F22","B",24.79,8.22,0,0,0.59,16.6,"04/11/2013",,2013-11-04,"2013","11","04",16.57
"F22","C",16.19,8.28,0,0,0,7.91,"04/11/2013",,2013-11-04,"2013","11","04",7.91
"F22","D",18.29,8.17,0,0,0.72,9.89,"04/11/2013",,2013-11-04,"2013","11","04",10.12
"F26","A",31.42,8.22,0,0.68,0,23.27,"04/11/2013",,2013-11-04,"2013","11","04",23.2
"F26","B",39.69,8.24,0,0,1.48,17,"04/11/2013",,2013-11-04,"2013","11","04",31.45
"F26","C",31.03,8.28,0,0,0,22.79,"04/11/2013",,2013-11-04,"2013","11","04",22.75
"F26","D",14.04,8.32,0,0,0,5.72,"04/11/2013",,2013-11-04,"2013","11","04",5.72
"F27","A",23.92,8.22,0,0,0,15.7,"04/11/2013",,2013-11-04,"2013","11","04",15.7
"F27","B",26.67,8.36,0,3.8,0,28.53,"04/11/2013",,2013-11-04,"2013","11","04",18.31
"F27","C",14.94,8.27,0,0,0,6.67,"04/11/2013",,2013-11-04,"2013","11","04",6.67
"F27","D",21.47,8.33,0,0,1.3,15.68,"04/11/2013",,2013-11-04,"2013","11","04",13.14
"J16","A",16.97,8.13,0,0,0,8.84,"04/11/2013",,2013-11-04,"2013","11","04",8.84
"J16","B",19.43,8.02,0,0,0,8.02,"04/11/2013",,2013-11-04,"2013","11","04",11.41
"J16","C",19.71,8.1,0,0,0.93,11.08,"04/11/2013",,2013-11-04,"2013","11","04",11.61
"J16","D",28.44,8.15,0,0,0.78,19.98,"04/11/2013",,2013-11-04,"2013","11","04",20.29
"J17","A",21.87,8.01,0,0.38,0.74,13.98,"04/11/2013",,2013-11-04,"2013","11","04",13.86
"J17","B",36.98,8.17,0,4.62,0.28,23.91,"04/11/2013",,2013-11-04,"2013","11","04",28.81
"J17","C",15.02,8.19,0,0.77,0.43,7.07,"04/11/2013",,2013-11-04,"2013","11","04",6.83
"J17","D",13.56,8.2,0,0,0.31,5.52,"04/11/2013",,2013-11-04,"2013","11","04",5.36
"J21","A",12.77,8.18,0,0,0,4.59,"04/11/2013",,2013-11-04,"2013","11","04",4.59
"J21","B",13.83,8.25,0,0,0,5.58,"04/11/2013",,2013-11-04,"2013","11","04",5.58
"J21","C",18.37,8.16,0,0,0,10.21,"04/11/2013",,2013-11-04,"2013","11","04",10.21
"J21","D",22.34,8.23,0,0,0.98,14.4,"04/11/2013",,2013-11-04,"2013","11","04",14.11
"J22","A",45.6,8.22,0,0,0.56,38.36,"04/11/2013",,2013-11-04,"2013","11","04",37.38
"J22","B",22.09,8.17,0,0,0.25,14.54,"04/11/2013",,2013-11-04,"2013","11","04",13.92
"J22","C",23.23,8.18,0,0,0.29,15.52,"04/11/2013",,2013-11-04,"2013","11","04",15.05
"J22","D",32.09,8.11,0,11.65,1.5,11.53,"04/11/2013",,2013-11-04,"2013","11","04",23.98
"J26","A",17.05,8.26,0,0,0,8.6,"04/11/2013",,2013-11-04,"2013","11","04",8.79
"J26","B",20.52,8.16,0,0,0.58,12.6,"04/11/2013",,2013-11-04,"2013","11","04",12.36
"J26","C",22.43,8.18,0,4.05,0.28,10.55,"04/11/2013",,2013-11-04,"2013","11","04",14.25
"J26","D",33.89,8.27,0,0,1.46,25.4,"04/11/2013",,2013-11-04,"2013","11","04",25.62
"J27","A",17.35,8.3,0,0,2.16,7.69,"04/11/2013",,2013-11-04,"2013","11","04",9.05
"J27","B",17.29,8.25,0,0,0.38,9.25,"04/11/2013",,2013-11-04,"2013","11","04",9.04
"J27","C",16.07,8.14,0,0,0,7.82,"04/11/2013",,2013-11-04,"2013","11","04",7.93
"J27","D",18.6,8.28,0,0,0,10.32,"04/11/2013",,2013-11-04,"2013","11","04",10.32
"K16","A",15.16,8.06,0,0,0,7.1,"04/11/2013",,2013-11-04,"2013","11","04",7.1
"K16","B",17.98,8.16,0,0,0,9.82,"04/11/2013",,2013-11-04,"2013","11","04",9.82
"K16","C",18.39,8.18,0,0,0.54,10.36,"04/11/2013",,2013-11-04,"2013","11","04",10.21
"K16","D",20.71,8.2,0,0,0,12.51,"04/11/2013",,2013-11-04,"2013","11","04",12.51
"K17","A",20.14,8.09,0,0,0,12.62,"04/11/2013",,2013-11-04,"2013","11","04",12.05
"K17","B",18.98,8.07,0,0,0.56,10.05,"04/11/2013",,2013-11-04,"2013","11","04",10.91
"K17","C",20.73,8.02,0,0.53,0.18,12.91,"04/11/2013",,2013-11-04,"2013","11","04",12.71
"K17","D",18.94,8.04,0,0,0,10.9,"04/11/2013",,2013-11-04,"2013","11","04",10.9
"K21","A",31.4,8.03,0,0,1.62,4.98,"04/11/2013",,2013-11-04,"2013","11","04",23.37
"K21","B",24.32,8.12,0,0,2.73,13.92,"04/11/2013",,2013-11-04,"2013","11","04",16.2
"K21","C",20.42,8.11,0,0,0.78,9.95,"04/11/2013",,2013-11-04,"2013","11","04",12.31
"K21","D",87.96,8.15,0,0,0,79.81,"04/11/2013",,2013-11-04,"2013","11","04",79.81
"K22","A",14.58,8.24,0,0,0,6.34,"04/11/2013",,2013-11-04,"2013","11","04",6.34
"K22","B",24.48,8.17,0,0,2.13,14.72,"04/11/2013",,2013-11-04,"2013","11","04",16.31
"K22","C",18.23,8.22,0,1.4,0.86,12.51,"04/11/2013",,2013-11-04,"2013","11","04",10.01
"K22","D",19.55,8.23,0,0,16.48,65.21,"04/11/2013",,2013-11-04,"2013","11","04",11.32
"K26","A",19.89,8.17,0,0,0.27,11.94,"04/11/2013",,2013-11-04,"2013","11","04",11.72
"K26","B",12.49,8.14,0,0,0,4.35,"04/11/2013",,2013-11-04,"2013","11","04",4.35
"K26","C",21.02,8.11,0,0,0,6.29,"04/11/2013",,2013-11-04,"2013","11","04",12.91
"K26","D",14.4,8.1,0,0,0.4,6.19,"04/11/2013",,2013-11-04,"2013","11","04",6.3
"K27","A",26.28,8.19,0,8.25,0.76,9.66,"04/11/2013",,2013-11-04,"2013","11","04",18.09
"K27","B",12.23,8.15,0,0,0,4.08,"04/11/2013",,2013-11-04,"2013","11","04",4.08
"K27","C",21.16,8.18,0,4.71,0,8.64,"04/11/2013",,2013-11-04,"2013","11","04",12.98
"K27","D",20.63,8.18,0,1.76,0.24,10.83,"04/11/2013",,2013-11-04,"2013","11","04",12.45
"E16","A",11.6,8.31,0,0,0.32,3.22,"19/11/2013",,2013-11-19,"2013","11","19",3.29
"E16","B",16.9,8.32,0,0,0,8.58,"19/11/2013",,2013-11-19,"2013","11","19",8.58
"E16","C",11.93,8.46,0,0,0,3.47,"19/11/2013",,2013-11-19,"2013","11","19",3.47
"E16","D",10.3,8.46,0,0,0.43,1.76,"19/11/2013",,2013-11-19,"2013","11","19",1.84
"E17","A",14.23,8.4,0,0,0.7,5.47,"19/11/2013",,2013-11-19,"2013","11","19",5.83
"E17","B",19.89,8.37,0,0,5.76,6.28,"19/11/2013",,2013-11-19,"2013","11","19",11.52
"E17","C",12.07,8.35,0,0,0,3.72,"19/11/2013",,2013-11-19,"2013","11","19",3.72
"E17","D",15.04,8.24,0,0,0,6.8,"19/11/2013",,2013-11-19,"2013","11","19",6.8
"E21","A",15.48,8.35,0,0,0.08,7.29,"19/11/2013",,2013-11-19,"2013","11","19",7.13
"E21","B",59.77,8.51,0,29.53,0,24.67,"19/11/2013",,2013-11-19,"2013","11","19",51.26
"E21","C",14.75,8.41,0,0.57,0,5.86,"19/11/2013",,2013-11-19,"2013","11","19",6.34
"E21","D",15.39,8.54,0,0.56,0,6.94,"19/11/2013",,2013-11-19,"2013","11","19",6.85
"E22","A",15.23,8.37,0,0,0,6.86,"19/11/2013",,2013-11-19,"2013","11","19",6.86
"E22","B",12.65,8.43,0,0,0.56,4.21,"19/11/2013",,2013-11-19,"2013","11","19",4.22
"E22","C",11.62,8.62,0,0,0.27,3.24,"19/11/2013",,2013-11-19,"2013","11","19",3
"E22","D",11.87,8.51,0,0,2.2,1.64,"19/11/2013",,2013-11-19,"2013","11","19",3.36
"E26","A",15.86,8.56,0,0,0.21,7.78,"19/11/2013",,2013-11-19,"2013","11","19",7.3
"E26","B",14.85,8.33,0,0,0,6.52,"19/11/2013",,2013-11-19,"2013","11","19",6.52
"E26","C",10.1,8.4,0,0,0.21,1.8,"19/11/2013",,2013-11-19,"2013","11","19",1.7
"E26","D",15.96,8.46,0,0,0,7.5,"19/11/2013",,2013-11-19,"2013","11","19",7.5
"E27","A",10.85,8.53,0,0,0,2.32,"19/11/2013",,2013-11-19,"2013","11","19",2.32
"E27","B",11.79,8.37,0,0,0,3.42,"19/11/2013",,2013-11-19,"2013","11","19",3.42
"E27","C",10.74,8.42,0,0,0,2.32,"19/11/2013",,2013-11-19,"2013","11","19",2.32
"E27","D",18.27,8.42,0,0,1.45,9.02,"19/11/2013",,2013-11-19,"2013","11","19",9.85
"F16","A",19.32,8.16,0,0,2.7,8.93,"19/11/2013",,2013-11-19,"2013","11","19",11.16
"F16","B",14.06,8.36,0,0.53,0,5.46,"19/11/2013",,2013-11-19,"2013","11","19",5.7
"F16","C",14.21,8.32,0,0,0.83,5.62,"19/11/2013",,2013-11-19,"2013","11","19",5.89
"F16","D",11.15,8.38,0,0.52,0.26,2.24,"19/11/2013",,2013-11-19,"2013","11","19",2.77
"F17","A",27.17,8.36,0,0,0.12,19.68,"19/11/2013",,2013-11-19,"2013","11","19",18.81
"F17","B",15.9,8.42,0,0,0,7.48,"19/11/2013",,2013-11-19,"2013","11","19",7.48
"F17","C",12.97,8.26,0,0,0.19,4.67,"19/11/2013",,2013-11-19,"2013","11","19",4.71
"F17","D",14.77,8.37,0,0,0,6.4,"19/11/2013",,2013-11-19,"2013","11","19",6.4
"F21","A",16.1,8.29,0,0,0,7.81,"19/11/2013",,2013-11-19,"2013","11","19",7.81
"F21","B",34.62,8.57,0,0.96,1.6,25.12,"19/11/2013",,2013-11-19,"2013","11","19",26.05
"F21","C",12.7,8.41,0,0,0.16,4.51,"19/11/2013",,2013-11-19,"2013","11","19",4.29
"F21","D",15.18,8.52,0,0,0.52,6.62,"19/11/2013",,2013-11-19,"2013","11","19",6.66
"F22","A",32.85,8.43,0,15.47,0.35,9.83,"19/11/2013",,2013-11-19,"2013","11","19",24.42
"F22","B",16.94,8.45,0,0.21,0.38,8.47,"19/11/2013",,2013-11-19,"2013","11","19",8.49
"F22","C",13.87,8.5,0,0,0,5.37,"19/11/2013",,2013-11-19,"2013","11","19",5.37
"F22","D",13.17,8.46,0,0,0,4.71,"19/11/2013",,2013-11-19,"2013","11","19",4.71
"F26","A",14.98,8.47,0,0,0,6.51,"19/11/2013",,2013-11-19,"2013","11","19",6.51
"F26","B",19.41,8.43,0,1.93,2.22,7.76,"19/11/2013",,2013-11-19,"2013","11","19",10.98
"F26","C",12.78,8.44,0,0,0,4.34,"19/11/2013",,2013-11-19,"2013","11","19",4.34
"F26","D",11.97,8.57,0,0,0,3.2,"19/11/2013",,2013-11-19,"2013","11","19",3.4
"F27","A",18.86,8.39,0,0,0,10.47,"19/11/2013",,2013-11-19,"2013","11","19",10.47
"F27","B",15.74,8.48,0,0.36,0.84,6.38,"19/11/2013",,2013-11-19,"2013","11","19",7.26
"F27","C",14.65,8.5,0,0,0.24,6.37,"19/11/2013",,2013-11-19,"2013","11","19",6.15
"F27","D",16.13,8.47,0,0,0,7.66,"19/11/2013",,2013-11-19,"2013","11","19",7.66
"J16","A",12.15,8.42,0,1.19,0,2.76,"19/11/2013",,2013-11-19,"2013","11","19",3.73
"J16","B",14.68,8.35,0,0,0,6.33,"19/11/2013",,2013-11-19,"2013","11","19",6.33
"J16","C",15.46,8.4,0,0,0.4,7.09,"19/11/2013",,2013-11-19,"2013","11","19",7.06
"J16","D",19.36,8.26,0,0.22,0.08,11.59,"19/11/2013",,2013-11-19,"2013","11","19",11.1
"J17","A",12.93,8.39,0,0.42,0.34,4.19,"19/11/2013",,2013-11-19,"2013","11","19",4.54
"J17","B",20.69,8.4,0,0,0.57,12.49,"19/11/2013",,2013-11-19,"2013","11","19",12.29
"J17","C",14.53,8.28,0,0,0.3,6.24,"19/11/2013",,2013-11-19,"2013","11","19",6.25
"J17","D",14.59,8.35,0,0,0.38,6.45,"19/11/2013",,2013-11-19,"2013","11","19",6.24
"J21","A",14.52,8.36,0,0,0,6.17,"19/11/2013",,2013-11-19,"2013","11","19",6.16
"J21","B",12.78,8.27,0,0,0.45,4.2,"19/11/2013",,2013-11-19,"2013","11","19",4.51
"J21","C",18.77,8.28,0,0.18,0.46,10.63,"19/11/2013",,2013-11-19,"2013","11","19",10.49
"J21","D",13.9,8.36,0,0,0,5.54,"19/11/2013",,2013-11-19,"2013","11","19",5.54
"J22","A",21.29,8.55,0,0,0,12.73,"19/11/2013",,2013-11-19,"2013","11","19",12.74
"J22","B",15.86,8.24,0,0.17,0,7.49,"19/11/2013",,2013-11-19,"2013","11","19",7.62
"J22","C",14.5,8.34,0,0,0,6.16,"19/11/2013",,2013-11-19,"2013","11","19",6.16
"J22","D",24.33,8.34,0,6.15,1.87,8.83,"19/11/2013",,2013-11-19,"2013","11","19",15.99
"J26","A",17.7,8.54,0,0,0.63,8.48,"19/11/2013",,2013-11-19,"2013","11","19",9.16
"J26","B",15.04,8.39,0,0,0.42,6.58,"19/11/2013",,2013-11-19,"2013","11","19",6.65
"J26","C",18.43,8.38,0,2.84,0.58,7.18,"19/11/2013",,2013-11-19,"2013","11","19",10.05
"J26","D",17.95,8.38,0,0,0.21,8.42,"19/11/2013",,2013-11-19,"2013","11","19",9.57
"J27","A",13.32,8.58,0,0,0,4.74,"19/11/2013",,2013-11-19,"2013","11","19",4.74
"J27","B",11.54,8.58,0,0,0,2.96,"19/11/2013",,2013-11-19,"2013","11","19",2.96
"J27","C",12.64,8.42,0,0,0.74,1.05,"19/11/2013",,2013-11-19,"2013","11","19",4.22
"J27","D",13.6,8.5,0,0.91,0,5.09,"19/11/2013",,2013-11-19,"2013","11","19",5.1
"K16","A",11.51,8.3,0,0,0,2.68,"19/11/2013",,2013-11-19,"2013","11","19",3.21
"K16","B",16.84,8.1,0,4.51,0,4.6,"19/11/2013",,2013-11-19,"2013","11","19",8.74
"K16","C",17.3,8.52,0,0,0,8.78,"19/11/2013",,2013-11-19,"2013","11","19",8.78
"K16","D",16.72,8.43,0,0.39,0,8.75,"19/11/2013",,2013-11-19,"2013","11","19",8.29
"K17","A",15.3,8.32,0,0,0.12,7.36,"19/11/2013",,2013-11-19,"2013","11","19",6.98
"K17","B",13.65,8.48,0,1.1,0,5.17,"19/11/2013",,2013-11-19,"2013","11","19",5.17
"K17","C",18.64,8.27,0,0,0,10.22,"19/11/2013",,2013-11-19,"2013","11","19",10.37
"K17","D",18.64,8.36,0,0,0.18,10.65,"19/11/2013",,2013-11-19,"2013","11","19",10.28
"K21","A",26.56,8.42,0,0,0.45,19.03,"19/11/2013",,2013-11-19,"2013","11","19",18.14
"K21","B",16.43,8.61,0,0.33,0.92,2.56,"19/11/2013",,2013-11-19,"2013","11","19",7.82
"K21","C",16.81,8.46,0,0,0.87,8.19,"19/11/2013",,2013-11-19,"2013","11","19",8.35
"K21","D",64.52,8.56,0,0,7.75,51.09,"19/11/2013",,2013-11-19,"2013","11","19",55.96
"K22","A",13.65,8.45,0,0,0,5.2,"19/11/2013",,2013-11-19,"2013","11","19",5.2
"K22","B",16.68,8.52,0,0,1.24,7.62,"19/11/2013",,2013-11-19,"2013","11","19",8.16
